rows,cols,beta,edge
S186,profiled_ERR011180,63.5895836523204,S186-profiled_ERR011180
S198,profiled_ERR011180,62.1615997518008,S198-profiled_ERR011180
S225,profiled_ERR011180,60.3157093589044,S225-profiled_ERR011180
S229,profiled_ERR011180,63.2440578555206,S229-profiled_ERR011180
S243,profiled_ERR011180,60.8858714387402,S243-profiled_ERR011180
S258,profiled_ERR011180,63.002168221934,S258-profiled_ERR011180
S268,profiled_ERR011180,57.6492041181933,S268-profiled_ERR011180
S304,profiled_ERR011180,59.3270476787019,S304-profiled_ERR011180
S305,profiled_ERR011180,60.3336338054163,S305-profiled_ERR011180
S380,profiled_ERR011180,62.8992664715491,S380-profiled_ERR011180
S384,profiled_ERR011180,63.3245060179412,S384-profiled_ERR011180
S395,profiled_ERR011180,63.0958122123516,S395-profiled_ERR011180
S420,profiled_ERR011180,64.0931642956305,S420-profiled_ERR011180
S441,profiled_ERR011180,61.6051772673393,S441-profiled_ERR011180
S463,profiled_ERR011180,59.4173497795706,S463-profiled_ERR011180
S476,profiled_ERR011180,62.6014676938212,S476-profiled_ERR011180
S483,profiled_ERR011180,64.8619624829353,S483-profiled_ERR011180
S524,profiled_ERR011180,64.105818455499,S524-profiled_ERR011180
S563,profiled_ERR011180,57.6609617821671,S563-profiled_ERR011180
S589,profiled_ERR011180,63.8496194491602,S589-profiled_ERR011180
S618,profiled_ERR011180,57.6788826838452,S618-profiled_ERR011180
S655,profiled_ERR011180,50.0553283661335,S655-profiled_ERR011180
profiled_ERR011269,profiled_ERR011180,58.5212901261478,profiled_ERR011269-profiled_ERR011180
profiled_ERR011234,profiled_ERR011180,58.220188172795,profiled_ERR011234-profiled_ERR011180
profiled_ERR011232,profiled_ERR011180,57.7781907190965,profiled_ERR011232-profiled_ERR011180
profiled_ERR011196,profiled_ERR011180,54.965013823774,profiled_ERR011196-profiled_ERR011180
SID530075,profiled_ERR011156,64.7297469691985,SID530075-profiled_ERR011156
SID530331,profiled_ERR011156,63.7738003321716,SID530331-profiled_ERR011156
S158,profiled_ERR011156,64.3670416206784,S158-profiled_ERR011156
S463,profiled_ERR011156,63.4152544759127,S463-profiled_ERR011156
S602,profiled_ERR011156,62.7742273887294,S602-profiled_ERR011156
S655,profiled_ERR011156,63.6963116063703,S655-profiled_ERR011156
profiled_ERR011269,profiled_ERR011156,64.1280068255518,profiled_ERR011269-profiled_ERR011156
profiled_ERR011232,profiled_ERR011156,62.6716696995844,profiled_ERR011232-profiled_ERR011156
profiled_ERR011180,profiled_ERR011156,62.990839275815,profiled_ERR011180-profiled_ERR011156
SID31428,profiled_ERR011152,63.3451055448404,SID31428-profiled_ERR011152
SID31766,profiled_ERR011152,62.9275013823232,SID31766-profiled_ERR011152
S229,profiled_ERR011152,63.6820934245164,S229-profiled_ERR011152
S268,profiled_ERR011152,64.2433345666667,S268-profiled_ERR011152
S380,profiled_ERR011152,64.7054443866315,S380-profiled_ERR011152
S420,profiled_ERR011152,64.5630159017062,S420-profiled_ERR011152
profiled_ERR011269,profiled_ERR011152,64.3200321221658,profiled_ERR011269-profiled_ERR011152
profiled_ERR011234,profiled_ERR011152,64.402767927215,profiled_ERR011234-profiled_ERR011152
profiled_ERR011196,profiled_ERR011152,58.252285974939,profiled_ERR011196-profiled_ERR011152
profiled_ERR011180,profiled_ERR011152,64.8351658805994,profiled_ERR011180-profiled_ERR011152
SID31766,profiled_ERR011131,62.5698792410653,SID31766-profiled_ERR011131
SID530331,profiled_ERR011131,63.192467404524,SID530331-profiled_ERR011131
SID530394,profiled_ERR011131,59.9022376928944,SID530394-profiled_ERR011131
SID531414,profiled_ERR011131,63.6607681532505,SID531414-profiled_ERR011131
S229,profiled_ERR011131,62.2446342133446,S229-profiled_ERR011131
S243,profiled_ERR011131,63.1170548967929,S243-profiled_ERR011131
S305,profiled_ERR011131,62.9222748511751,S305-profiled_ERR011131
S456,profiled_ERR011131,63.4288684176836,S456-profiled_ERR011131
S483,profiled_ERR011131,62.0884722345763,S483-profiled_ERR011131
S591,profiled_ERR011131,64.6268706826712,S591-profiled_ERR011131
S655,profiled_ERR011131,58.4477325959967,S655-profiled_ERR011131
profiled_ERR011269,profiled_ERR011131,61.6151215331972,profiled_ERR011269-profiled_ERR011131
profiled_ERR011180,profiled_ERR011131,62.8098536889552,profiled_ERR011180-profiled_ERR011131
profiled_ERR011156,profiled_ERR011131,62.2707624854392,profiled_ERR011156-profiled_ERR011131
SID31766,profiled_ERR011112,64.0030320335783,SID31766-profiled_ERR011112
S229,profiled_ERR011112,64.2226069699512,S229-profiled_ERR011112
S483,profiled_ERR011112,64.9161139510838,S483-profiled_ERR011112
S589,profiled_ERR011112,60.299550707963,S589-profiled_ERR011112
profiled_ERR011269,profiled_ERR011112,59.1728043561954,profiled_ERR011269-profiled_ERR011112
profiled_ERR011234,profiled_ERR011112,64.8827617943197,profiled_ERR011234-profiled_ERR011112
profiled_ERR011232,profiled_ERR011112,64.1416494043561,profiled_ERR011232-profiled_ERR011112
profiled_ERR011196,profiled_ERR011112,59.7890574997845,profiled_ERR011196-profiled_ERR011112
SID31512,profiled_ERR011107,61.802342248071,SID31512-profiled_ERR011107
S112,profiled_ERR011107,64.6660110550947,S112-profiled_ERR011107
S155,profiled_ERR011107,64.1829162830106,S155-profiled_ERR011107
S268,profiled_ERR011107,61.9731816174313,S268-profiled_ERR011107
S304,profiled_ERR011107,64.0791173046115,S304-profiled_ERR011107
S472,profiled_ERR011107,63.8918551970575,S472-profiled_ERR011107
S589,profiled_ERR011107,56.2576748338941,S589-profiled_ERR011107
profiled_ERR011234,profiled_ERR011107,61.898497326453,profiled_ERR011234-profiled_ERR011107
profiled_ERR011232,profiled_ERR011107,64.6299319835114,profiled_ERR011232-profiled_ERR011107
profiled_ERR011196,profiled_ERR011107,57.689081984664,profiled_ERR011196-profiled_ERR011107
profiled_ERR011180,profiled_ERR011107,61.7885627533813,profiled_ERR011180-profiled_ERR011107
profiled_ERR011112,profiled_ERR011107,64.3538410981861,profiled_ERR011112-profiled_ERR011107
S158,profiled_ERR011089,64.090576866347,S158-profiled_ERR011089
S186,profiled_ERR011089,62.6878093403496,S186-profiled_ERR011089
S225,profiled_ERR011089,62.3303435233196,S225-profiled_ERR011089
S288,profiled_ERR011089,63.6195407312781,S288-profiled_ERR011089
S380,profiled_ERR011089,64.8341652486618,S380-profiled_ERR011089
S456,profiled_ERR011089,63.7199070837559,S456-profiled_ERR011089
S463,profiled_ERR011089,63.7218357541741,S463-profiled_ERR011089
S563,profiled_ERR011089,60.4909416356496,S563-profiled_ERR011089
S602,profiled_ERR011089,64.675583361345,S602-profiled_ERR011089
S655,profiled_ERR011089,62.7343953437788,S655-profiled_ERR011089
profiled_ERR011269,profiled_ERR011089,64.460363513009,profiled_ERR011269-profiled_ERR011089
profiled_ERR011234,profiled_ERR011089,64.308752334043,profiled_ERR011234-profiled_ERR011089
profiled_ERR011180,profiled_ERR011089,62.9657568353164,profiled_ERR011180-profiled_ERR011089
profiled_ERR011124,profiled_ERR011089,62.4712346036534,profiled_ERR011124-profiled_ERR011089
SID530215,profiled_ERR414330,64.8654354237749,SID530215-profiled_ERR414330
SID531414,profiled_ERR414330,64.4330318595333,SID531414-profiled_ERR414330
S229,profiled_ERR414330,64.5661921150787,S229-profiled_ERR414330
S243,profiled_ERR414330,62.9213747864542,S243-profiled_ERR414330
S258,profiled_ERR414330,64.9761528297545,S258-profiled_ERR414330
S463,profiled_ERR414330,63.5707875298618,S463-profiled_ERR414330
S563,profiled_ERR414330,64.5272283049291,S563-profiled_ERR414330
S655,profiled_ERR414330,63.5544545782789,S655-profiled_ERR414330
profiled_ERR011271,profiled_ERR414330,64.1559345990885,profiled_ERR011271-profiled_ERR414330
profiled_ERR011234,profiled_ERR414330,64.8920053970239,profiled_ERR011234-profiled_ERR414330
profiled_ERR011089,profiled_ERR414330,60.4596121110227,profiled_ERR011089-profiled_ERR414330
SID531414,profiled_ERR414308,63.4463414692407,SID531414-profiled_ERR414308
S344,profiled_ERR414308,64.7554136640251,S344-profiled_ERR414308
S420,profiled_ERR414308,63.0970816277512,S420-profiled_ERR414308
S463,profiled_ERR414308,63.6543039471295,S463-profiled_ERR414308
S655,profiled_ERR414308,61.3191471920411,S655-profiled_ERR414308
profiled_ERR011269,profiled_ERR414308,64.038187968117,profiled_ERR011269-profiled_ERR414308
profiled_ERR011180,profiled_ERR414308,64.9917954301454,profiled_ERR011180-profiled_ERR414308
profiled_ERR011112,profiled_ERR414308,63.9549510833333,profiled_ERR011112-profiled_ERR414308
profiled_ERR011089,profiled_ERR414308,62.4796255941742,profiled_ERR011089-profiled_ERR414308
S451,profiled_ERR414307,64.5116736954109,S451-profiled_ERR414307
profiled_ERR011234,profiled_ERR414307,63.2026801928689,profiled_ERR011234-profiled_ERR414307
S563,profiled_ERR414306,64.4495120590055,S563-profiled_ERR414306
SID530075,profiled_ERR414303,63.0781146380875,SID530075-profiled_ERR414303
SID530331,profiled_ERR414303,64.0259920493624,SID530331-profiled_ERR414303
SID531414,profiled_ERR414303,64.9653891696941,SID531414-profiled_ERR414303
S153,profiled_ERR414303,64.8688206643481,S153-profiled_ERR414303
S186,profiled_ERR414303,64.9726217285872,S186-profiled_ERR414303
S225,profiled_ERR414303,61.1676214253131,S225-profiled_ERR414303
S229,profiled_ERR414303,60.4791566265315,S229-profiled_ERR414303
S243,profiled_ERR414303,63.2439700327974,S243-profiled_ERR414303
S258,profiled_ERR414303,63.4763885581203,S258-profiled_ERR414303
S268,profiled_ERR414303,63.236289401823,S268-profiled_ERR414303
S305,profiled_ERR414303,62.0458219090543,S305-profiled_ERR414303
S395,profiled_ERR414303,62.9504988544516,S395-profiled_ERR414303
S456,profiled_ERR414303,64.4397214794437,S456-profiled_ERR414303
S463,profiled_ERR414303,61.400735247844,S463-profiled_ERR414303
S618,profiled_ERR414303,64.2838866271457,S618-profiled_ERR414303
S655,profiled_ERR414303,62.6286356576881,S655-profiled_ERR414303
profiled_ERR011271,profiled_ERR414303,63.6677601406496,profiled_ERR011271-profiled_ERR414303
profiled_ERR011269,profiled_ERR414303,61.5117322056923,profiled_ERR011269-profiled_ERR414303
profiled_ERR011234,profiled_ERR414303,61.8511455292799,profiled_ERR011234-profiled_ERR414303
profiled_ERR011222,profiled_ERR414303,63.6601885835279,profiled_ERR011222-profiled_ERR414303
profiled_ERR011180,profiled_ERR414303,61.2701249819549,profiled_ERR011180-profiled_ERR414303
profiled_ERR011131,profiled_ERR414303,64.7953964456736,profiled_ERR011131-profiled_ERR414303
profiled_ERR414330,profiled_ERR414303,60.1978247921081,profiled_ERR414330-profiled_ERR414303
S344,profiled_ERR4142990,63.2344301291373,S344-profiled_ERR4142990
S356,profiled_ERR4142990,64.1713502496422,S356-profiled_ERR4142990
S439,profiled_ERR4142990,60.6448602447369,S439-profiled_ERR4142990
S646,profiled_ERR4142990,59.4749757722869,S646-profiled_ERR4142990
profiled_ERR011234,profiled_ERR4142990,64.9110030584575,profiled_ERR011234-profiled_ERR4142990
SID530394,profiled_ERR414298,63.3074742543623,SID530394-profiled_ERR414298
SID532796,profiled_ERR414298,64.1279966420111,SID532796-profiled_ERR414298
S143,profiled_ERR414298,64.2459315711419,S143-profiled_ERR414298
S225,profiled_ERR414298,61.353934020861,S225-profiled_ERR414298
S229,profiled_ERR414298,62.9854804985864,S229-profiled_ERR414298
S268,profiled_ERR414298,62.652420913062,S268-profiled_ERR414298
S304,profiled_ERR414298,64.9682082283709,S304-profiled_ERR414298
S305,profiled_ERR414298,62.8766338053474,S305-profiled_ERR414298
S655,profiled_ERR414298,63.070785555047,S655-profiled_ERR414298
profiled_ERR011269,profiled_ERR414298,63.4844635795425,profiled_ERR011269-profiled_ERR414298
profiled_ERR011196,profiled_ERR414298,64.8672529509776,profiled_ERR011196-profiled_ERR414298
profiled_ERR011180,profiled_ERR414298,63.6473806454374,profiled_ERR011180-profiled_ERR414298
profiled_ERR011089,profiled_ERR414296,62.0080821372328,profiled_ERR011089-profiled_ERR414296
SID530075,profiled_ERR414295,64.6825248484994,SID530075-profiled_ERR414295
SID530215,profiled_ERR414295,62.446144583467,SID530215-profiled_ERR414295
SID531414,profiled_ERR414295,61.5605488094259,SID531414-profiled_ERR414295
SID532796,profiled_ERR414295,64.6091661348083,SID532796-profiled_ERR414295
S143,profiled_ERR414295,61.629118591443,S143-profiled_ERR414295
S186,profiled_ERR414295,64.4233172832718,S186-profiled_ERR414295
S229,profiled_ERR414295,64.9921339407842,S229-profiled_ERR414295
S243,profiled_ERR414295,63.1095758698995,S243-profiled_ERR414295
S258,profiled_ERR414295,62.742000821946,S258-profiled_ERR414295
S305,profiled_ERR414295,61.5888689277919,S305-profiled_ERR414295
S456,profiled_ERR414295,64.4180425684363,S456-profiled_ERR414295
S463,profiled_ERR414295,64.9582571512552,S463-profiled_ERR414295
S51,profiled_ERR414295,64.3841317021991,S51-profiled_ERR414295
S563,profiled_ERR414295,58.2363922894477,S563-profiled_ERR414295
S58,profiled_ERR414295,63.8664904311756,S58-profiled_ERR414295
S655,profiled_ERR414295,61.9510386912021,S655-profiled_ERR414295
profiled_ERR011269,profiled_ERR414295,62.8036575052829,profiled_ERR011269-profiled_ERR414295
profiled_ERR011234,profiled_ERR414295,64.1043428489179,profiled_ERR011234-profiled_ERR414295
profiled_ERR011196,profiled_ERR414295,62.215878571801,profiled_ERR011196-profiled_ERR414295
profiled_ERR011180,profiled_ERR414295,62.3719341822407,profiled_ERR011180-profiled_ERR414295
profiled_ERR414298,profiled_ERR414295,64.734211357442,profiled_ERR414298-profiled_ERR414295
SID530364,profiled_ERR414291,63.1683744491211,SID530364-profiled_ERR414291
SID531414,profiled_ERR414291,61.2533368207571,SID531414-profiled_ERR414291
SID532796,profiled_ERR414291,64.9824678824426,SID532796-profiled_ERR414291
S158,profiled_ERR414291,62.1123856227627,S158-profiled_ERR414291
S229,profiled_ERR414291,60.8957970835303,S229-profiled_ERR414291
S344,profiled_ERR414291,62.4904299659906,S344-profiled_ERR414291
S420,profiled_ERR414291,63.6701849975896,S420-profiled_ERR414291
S439,profiled_ERR414291,63.2993679640793,S439-profiled_ERR414291
S655,profiled_ERR414291,64.6116814596355,S655-profiled_ERR414291
profiled_ERR011269,profiled_ERR414291,60.2956940962291,profiled_ERR011269-profiled_ERR414291
profiled_ERR011140,profiled_ERR414291,64.1740208368385,profiled_ERR011140-profiled_ERR414291
profiled_ERR414308,profiled_ERR414291,61.8447559079132,profiled_ERR414308-profiled_ERR414291
profiled_ERR4142990,profiled_ERR414291,62.7988047280827,profiled_ERR4142990-profiled_ERR414291
S158,profiled_ERR414281,63.9890928245449,S158-profiled_ERR414281
S299,profiled_ERR414281,63.6657821313713,S299-profiled_ERR414281
S529,profiled_ERR414281,62.9115390761091,S529-profiled_ERR414281
S563,profiled_ERR414281,62.9911695778842,S563-profiled_ERR414281
profiled_ERR011269,profiled_ERR414281,57.5592150496767,profiled_ERR011269-profiled_ERR414281
profiled_ERR011234,profiled_ERR414281,60.4150393965466,profiled_ERR011234-profiled_ERR414281
profiled_ERR011232,profiled_ERR414281,62.4045133701258,profiled_ERR011232-profiled_ERR414281
profiled_ERR011196,profiled_ERR414281,56.1152501513471,profiled_ERR011196-profiled_ERR414281
profiled_ERR011180,profiled_ERR414281,62.3433900128457,profiled_ERR011180-profiled_ERR414281
profiled_ERR011152,profiled_ERR414281,63.2583019675888,profiled_ERR011152-profiled_ERR414281
S158,profiled_ERR414277,62.9557642987512,S158-profiled_ERR414277
S258,profiled_ERR414277,61.9390135529015,S258-profiled_ERR414277
S268,profiled_ERR414277,61.2984276547971,S268-profiled_ERR414277
S304,profiled_ERR414277,64.0066891553158,S304-profiled_ERR414277
S344,profiled_ERR414277,59.6985006609036,S344-profiled_ERR414277
S356,profiled_ERR414277,63.5531140065403,S356-profiled_ERR414277
S372,profiled_ERR414277,62.7299466527192,S372-profiled_ERR414277
S432,profiled_ERR414277,63.7550439023146,S432-profiled_ERR414277
S439,profiled_ERR414277,64.7301145082776,S439-profiled_ERR414277
S529,profiled_ERR414277,63.6003288262683,S529-profiled_ERR414277
S563,profiled_ERR414277,60.5689549438897,S563-profiled_ERR414277
S589,profiled_ERR414277,62.0143201041,S589-profiled_ERR414277
S614,profiled_ERR414277,64.0765154027892,S614-profiled_ERR414277
profiled_ERR011234,profiled_ERR414277,61.1041137559738,profiled_ERR011234-profiled_ERR414277
profiled_ERR011232,profiled_ERR414277,64.6780440661408,profiled_ERR011232-profiled_ERR414277
profiled_ERR011196,profiled_ERR414277,62.2430075140386,profiled_ERR011196-profiled_ERR414277
profiled_ERR011180,profiled_ERR414277,62.3711249976571,profiled_ERR011180-profiled_ERR414277
profiled_ERR011107,profiled_ERR414277,61.296598515241,profiled_ERR011107-profiled_ERR414277
SID31009,profiled_ERR414276,63.620696499871,SID31009-profiled_ERR414276
SID31328,profiled_ERR414276,64.7869709159483,SID31328-profiled_ERR414276
SID530075,profiled_ERR414276,60.1654670908407,SID530075-profiled_ERR414276
SID530331,profiled_ERR414276,59.3116030388998,SID530331-profiled_ERR414276
SID530394,profiled_ERR414276,62.8911036678013,SID530394-profiled_ERR414276
SID531414,profiled_ERR414276,63.7342614824733,SID531414-profiled_ERR414276
SID532796,profiled_ERR414276,64.9707089525199,SID532796-profiled_ERR414276
S141,profiled_ERR414276,62.5587245916992,S141-profiled_ERR414276
S158,profiled_ERR414276,63.6507639102722,S158-profiled_ERR414276
S186,profiled_ERR414276,64.0143871443668,S186-profiled_ERR414276
S225,profiled_ERR414276,60.7913261524955,S225-profiled_ERR414276
S229,profiled_ERR414276,58.9928266104163,S229-profiled_ERR414276
S243,profiled_ERR414276,62.2076867859224,S243-profiled_ERR414276
S249,profiled_ERR414276,64.0525970868821,S249-profiled_ERR414276
S268,profiled_ERR414276,60.4721721565397,S268-profiled_ERR414276
S299,profiled_ERR414276,64.0390555642499,S299-profiled_ERR414276
S381,profiled_ERR414276,64.7382423654001,S381-profiled_ERR414276
S420,profiled_ERR414276,63.334357621943,S420-profiled_ERR414276
S463,profiled_ERR414276,61.2741341409023,S463-profiled_ERR414276
S476,profiled_ERR414276,64.8162501065593,S476-profiled_ERR414276
S524,profiled_ERR414276,64.1587815852637,S524-profiled_ERR414276
S563,profiled_ERR414276,64.1926768020031,S563-profiled_ERR414276
S655,profiled_ERR414276,59.9033197856543,S655-profiled_ERR414276
profiled_ERR011271,profiled_ERR414276,62.5722087623006,profiled_ERR011271-profiled_ERR414276
profiled_ERR011269,profiled_ERR414276,58.2844879744105,profiled_ERR011269-profiled_ERR414276
profiled_ERR011196,profiled_ERR414276,64.1029356047039,profiled_ERR011196-profiled_ERR414276
profiled_ERR011180,profiled_ERR414276,62.4513759419545,profiled_ERR011180-profiled_ERR414276
profiled_ERR011156,profiled_ERR414276,63.9454185603225,profiled_ERR011156-profiled_ERR414276
profiled_ERR011152,profiled_ERR414276,63.6873033037624,profiled_ERR011152-profiled_ERR414276
profiled_ERR011140,profiled_ERR414276,64.7689660658622,profiled_ERR011140-profiled_ERR414276
profiled_ERR011131,profiled_ERR414276,61.3935102539429,profiled_ERR011131-profiled_ERR414276
profiled_ERR011089,profiled_ERR414276,61.4862467131418,profiled_ERR011089-profiled_ERR414276
profiled_ERR414330,profiled_ERR414276,61.3922001187995,profiled_ERR414330-profiled_ERR414276
profiled_ERR414308,profiled_ERR414276,56.5613259384455,profiled_ERR414308-profiled_ERR414276
profiled_ERR414298,profiled_ERR414276,63.9619306598187,profiled_ERR414298-profiled_ERR414276
profiled_ERR414291,profiled_ERR414276,64.0200110438629,profiled_ERR414291-profiled_ERR414276
profiled_ERR414281,profiled_ERR414276,62.9187934723438,profiled_ERR414281-profiled_ERR414276
SID530394,profiled_ERR414275,64.9353762203558,SID530394-profiled_ERR414275
SID531414,profiled_ERR414275,64.6386215886286,SID531414-profiled_ERR414275
S229,profiled_ERR414275,62.0720121114173,S229-profiled_ERR414275
S243,profiled_ERR414275,63.3106942388392,S243-profiled_ERR414275
S456,profiled_ERR414275,63.7219570515455,S456-profiled_ERR414275
S51,profiled_ERR414275,63.2571926023473,S51-profiled_ERR414275
S602,profiled_ERR414275,64.8160651224272,S602-profiled_ERR414275
profiled_ERR011269,profiled_ERR414275,61.9204552924394,profiled_ERR011269-profiled_ERR414275
profiled_ERR011234,profiled_ERR414275,64.2609533676376,profiled_ERR011234-profiled_ERR414275
profiled_ERR011180,profiled_ERR414275,62.8424069180576,profiled_ERR011180-profiled_ERR414275
profiled_ERR011131,profiled_ERR414275,62.0555641689238,profiled_ERR011131-profiled_ERR414275
profiled_ERR414303,profiled_ERR414275,63.4262883845935,profiled_ERR414303-profiled_ERR414275
profiled_ERR414295,profiled_ERR414275,64.8774325144606,profiled_ERR414295-profiled_ERR414275
profiled_ERR414291,profiled_ERR414275,61.1018607000345,profiled_ERR414291-profiled_ERR414275
profiled_ERR414281,profiled_ERR414275,64.1299056102989,profiled_ERR414281-profiled_ERR414275
profiled_ERR414276,profiled_ERR414275,61.4223587512019,profiled_ERR414276-profiled_ERR414275
SID530075,profiled_ERR414273,63.3431155453839,SID530075-profiled_ERR414273
S563,profiled_ERR414273,64.1164443531082,S563-profiled_ERR414273
S655,profiled_ERR414273,62.8492113965598,S655-profiled_ERR414273
profiled_ERR011180,profiled_ERR414273,62.5139559278056,profiled_ERR011180-profiled_ERR414273
profiled_ERR011156,profiled_ERR414273,64.0509361658841,profiled_ERR011156-profiled_ERR414273
SID530331,profiled_ERR4142712,64.240507737804,SID530331-profiled_ERR4142712
S141,profiled_ERR4142712,64.5875804104494,S141-profiled_ERR4142712
S153,profiled_ERR4142712,62.7547435262337,S153-profiled_ERR4142712
S158,profiled_ERR4142712,62.0109523826146,S158-profiled_ERR4142712
S186,profiled_ERR4142712,61.9925860797716,S186-profiled_ERR4142712
S229,profiled_ERR4142712,58.1438112021574,S229-profiled_ERR4142712
S243,profiled_ERR4142712,62.6683653474598,S243-profiled_ERR4142712
S268,profiled_ERR4142712,62.9595973292548,S268-profiled_ERR4142712
S305,profiled_ERR4142712,62.9439812153925,S305-profiled_ERR4142712
S463,profiled_ERR4142712,62.7276669275507,S463-profiled_ERR4142712
S563,profiled_ERR4142712,62.2437949351362,S563-profiled_ERR4142712
S602,profiled_ERR4142712,63.0916502922532,S602-profiled_ERR4142712
S655,profiled_ERR4142712,64.5598935390978,S655-profiled_ERR4142712
profiled_ERR011269,profiled_ERR4142712,63.6019933397699,profiled_ERR011269-profiled_ERR4142712
profiled_ERR011222,profiled_ERR4142712,62.6354327771784,profiled_ERR011222-profiled_ERR4142712
profiled_ERR011180,profiled_ERR4142712,64.706938668493,profiled_ERR011180-profiled_ERR4142712
profiled_ERR011140,profiled_ERR4142712,63.5298333739996,profiled_ERR011140-profiled_ERR4142712
profiled_ERR011124,profiled_ERR4142712,62.7166782627077,profiled_ERR011124-profiled_ERR4142712
profiled_ERR011089,profiled_ERR4142712,63.4257377413294,profiled_ERR011089-profiled_ERR4142712
profiled_ERR414330,profiled_ERR4142712,62.2495960562969,profiled_ERR414330-profiled_ERR4142712
profiled_ERR414308,profiled_ERR4142712,64.1749751427229,profiled_ERR414308-profiled_ERR4142712
profiled_ERR414295,profiled_ERR4142712,62.8234137350945,profiled_ERR414295-profiled_ERR4142712
profiled_ERR414291,profiled_ERR4142712,61.9027037059553,profiled_ERR414291-profiled_ERR4142712
profiled_ERR414276,profiled_ERR4142712,59.9557813947922,profiled_ERR414276-profiled_ERR4142712
profiled_ERR414275,profiled_ERR4142712,64.3373245252605,profiled_ERR414275-profiled_ERR4142712
SID31519,profiled_ERR414267,64.7208062756905,SID31519-profiled_ERR414267
SID31766,profiled_ERR414267,59.4849664583396,SID31766-profiled_ERR414267
SID530075,profiled_ERR414267,61.8823954506626,SID530075-profiled_ERR414267
SID530215,profiled_ERR414267,64.6882224018959,SID530215-profiled_ERR414267
SID530331,profiled_ERR414267,61.8948398918243,SID530331-profiled_ERR414267
SID530394,profiled_ERR414267,56.4535993584992,SID530394-profiled_ERR414267
SID531414,profiled_ERR414267,63.7376255041783,SID531414-profiled_ERR414267
SID532796,profiled_ERR414267,62.0891200840926,SID532796-profiled_ERR414267
S112,profiled_ERR414267,62.4617641781457,S112-profiled_ERR414267
S143,profiled_ERR414267,58.7151531716362,S143-profiled_ERR414267
S153,profiled_ERR414267,64.6775029497485,S153-profiled_ERR414267
S155,profiled_ERR414267,60.6394801227991,S155-profiled_ERR414267
S158,profiled_ERR414267,61.2023255844701,S158-profiled_ERR414267
S186,profiled_ERR414267,63.2394148620162,S186-profiled_ERR414267
S225,profiled_ERR414267,60.2364862685749,S225-profiled_ERR414267
S229,profiled_ERR414267,56.3820266300669,S229-profiled_ERR414267
S243,profiled_ERR414267,60.1983432070385,S243-profiled_ERR414267
S258,profiled_ERR414267,63.2571983474505,S258-profiled_ERR414267
S268,profiled_ERR414267,53.5481326652191,S268-profiled_ERR414267
S304,profiled_ERR414267,62.6562771416297,S304-profiled_ERR414267
S305,profiled_ERR414267,59.155693030558,S305-profiled_ERR414267
S395,profiled_ERR414267,61.7752683886949,S395-profiled_ERR414267
S432,profiled_ERR414267,64.6869979815467,S432-profiled_ERR414267
S456,profiled_ERR414267,62.0649799321636,S456-profiled_ERR414267
S463,profiled_ERR414267,61.1786462460428,S463-profiled_ERR414267
S476,profiled_ERR414267,60.6741203165981,S476-profiled_ERR414267
S478,profiled_ERR414267,63.3812228205798,S478-profiled_ERR414267
S483,profiled_ERR414267,61.1658948062022,S483-profiled_ERR414267
S563,profiled_ERR414267,62.1153946334701,S563-profiled_ERR414267
S58,profiled_ERR414267,64.5354376084141,S58-profiled_ERR414267
S589,profiled_ERR414267,60.4440378737198,S589-profiled_ERR414267
S591,profiled_ERR414267,64.1386467331526,S591-profiled_ERR414267
S602,profiled_ERR414267,61.7155023972877,S602-profiled_ERR414267
S614,profiled_ERR414267,60.9637324580909,S614-profiled_ERR414267
S618,profiled_ERR414267,63.6518860494154,S618-profiled_ERR414267
S646,profiled_ERR414267,63.2539126565733,S646-profiled_ERR414267
S655,profiled_ERR414267,57.9707805049482,S655-profiled_ERR414267
profiled_ERR011269,profiled_ERR414267,60.3274596640836,profiled_ERR011269-profiled_ERR414267
profiled_ERR011234,profiled_ERR414267,54.0927605907665,profiled_ERR011234-profiled_ERR414267
profiled_ERR011232,profiled_ERR414267,62.1257964171432,profiled_ERR011232-profiled_ERR414267
profiled_ERR011196,profiled_ERR414267,58.052658050329,profiled_ERR011196-profiled_ERR414267
profiled_ERR011180,profiled_ERR414267,60.7947273936053,profiled_ERR011180-profiled_ERR414267
profiled_ERR011156,profiled_ERR414267,63.834636629954,profiled_ERR011156-profiled_ERR414267
profiled_ERR011131,profiled_ERR414267,56.271993505433,profiled_ERR011131-profiled_ERR414267
profiled_ERR011112,profiled_ERR414267,64.7622201655301,profiled_ERR011112-profiled_ERR414267
profiled_ERR011107,profiled_ERR414267,64.1442539642372,profiled_ERR011107-profiled_ERR414267
profiled_ERR414330,profiled_ERR414267,64.7027732019917,profiled_ERR414330-profiled_ERR414267
profiled_ERR414303,profiled_ERR414267,62.3202271181075,profiled_ERR414303-profiled_ERR414267
profiled_ERR414298,profiled_ERR414267,56.7576043886553,profiled_ERR414298-profiled_ERR414267
profiled_ERR414295,profiled_ERR414267,63.4932048477234,profiled_ERR414295-profiled_ERR414267
profiled_ERR414277,profiled_ERR414267,64.9198006774117,profiled_ERR414277-profiled_ERR414267
profiled_ERR414276,profiled_ERR414267,58.846957993394,profiled_ERR414276-profiled_ERR414267
profiled_ERR414275,profiled_ERR414267,61.7285211406955,profiled_ERR414275-profiled_ERR414267
